"Season","Week","coach","team","tie","PF","PA","awin","win","pywin"
2002,9,"Marty Mornhinweg","DET",0,9,7,1,1,0.644652492448271
2002,9,"Dan Reeves","ATL",0,20,17,1,1,0.595119403385975
2002,9,"Andy Reid","PHI",0,19,13,1,1,0.710824214237231
2002,9,"Herm Edwards","NYJ",0,44,13,1,1,0.947329899577675
2002,9,"Mike Martz","LA",0,27,14,1,1,0.825860259875795
2002,9,"Steve Mariucci","SF",0,23,20,1,1,0.582060036436363
2002,9,"Steve Spurrier","WAS",0,14,3,1,1,0.974688392735627
2002,9,"Jim Fassel","NYG",0,24,17,1,1,0.693656944691229
2002,9,"Mike Sherman","GB",0,24,10,1,1,0.888435674032338
2002,10,"Jim Fassel","NYG",0,27,20,1,1,0.670676837923633
2002,10,"Bill Cowher","PIT",1,34,34,0,0.5,0.5
2002,10,"Jim Haslett","NO",0,34,24,1,1,0.695399806461721
2002,10,"Brian Billick","BAL",0,38,27,1,1,0.692097960056473
2002,10,"Mike Sherman","GB",0,40,14,1,1,0.923301836597259
2002,10,"Mike Martz","LA",0,28,24,1,1,0.590331781439531
2002,10,"Tony Dungy","IND",0,35,13,1,1,0.912714990534126
2002,10,"Jeff Fisher","TEN",0,17,10,1,1,0.778610780604855
2002,10,"Tom Coughlin","JAX",0,26,7,1,1,0.957298521879124
2002,10,"Mike Holmgren","SEA",0,27,6,1,1,0.972472691079262
2002,10,"Bill Belichick","NE",0,33,30,1,1,0.556232384098886
2002,10,"Steve Mariucci","SF",0,17,13,1,1,0.653800180325273
2002,10,"Herm Edwards","NYJ",0,13,10,1,1,0.650628571366676
2002,10,"Bill Callahan","LV",0,34,10,1,1,0.947863625902067
2002,11,"Mike Tice","MIN",0,31,21,1,1,0.715659391275149
2002,11,"Dick Vermeil","KC",0,17,16,1,1,0.535858421072182
2002,11,"Tony Dungy","IND",0,20,3,1,1,0.988971409267863
2002,11,"Butch Davis","CLE",0,27,20,1,1,0.670676837923633
2002,11,"Tom Coughlin","JAX",0,24,21,1,1,0.578463577852174
2002,11,"Andy Reid","PHI",0,38,14,1,1,0.914237875637107
2002,11,"Jeff Fisher","TEN",0,31,23,1,1,0.669832677631669
2002,11,"Jim Fassel","NYG",0,19,17,1,1,0.565522213101268
2002,11,"Dan Reeves","ATL",0,24,17,1,1,0.693656944691229
2002,11,"Jon Gruden","TB",0,23,10,1,1,0.878039528050036
2002,11,"Marty Schottenheimer","LAC",0,20,17,1,1,0.595119403385975
2002,11,"Mike Shanahan","DEN",0,31,9,1,1,0.949363900269973
2002,11,"Herm Edwards","NYJ",0,31,14,1,1,0.868068044570176
2002,11,"Dave Wannstedt","MIA",0,26,7,1,1,0.957298521879124
2002,11,"Bill Callahan","LV",0,27,20,1,1,0.670676837923633
2002,11,"Mike Martz","LA",0,21,16,1,1,0.655766123338742
2002,12,"Bill Cowher","PIT",0,29,21,1,1,0.682432437749018
2002,12,"Steve Spurrier","WAS",0,20,17,1,1,0.595119403385975
2002,12,"Dan Reeves","ATL",0,41,0,1,1,1
2002,12,"Herm Edwards","NYJ",0,31,13,1,1,0.886916032721353
2002,12,"Butch Davis","CLE",0,24,15,1,1,0.75285707722682
2002,12,"Dave Wannstedt","MIA",0,30,3,1,1,0.995752324525583
2002,12,"Bill Belichick","NE",0,24,17,1,1,0.693656944691229
2002,12,"Brian Billick","BAL",0,13,12,1,1,0.547283591486121
2002,12,"Dick Jauron","CHI",0,20,17,1,1,0.595119403385975
2002,12,"Dave Campo","DAL",0,21,19,1,1,0.559022975215628
2002,12,"Bill Callahan","LV",0,41,20,1,1,0.845701876764871
2002,12,"Mike Holmgren","SEA",0,39,32,1,1,0.615110823241927
2002,12,"Jon Gruden","TB",0,21,7,1,1,0.931100039727795
2002,12,"Dom Capers","HOU",0,16,14,1,1,0.578463577852174
2002,12,"Tony Dungy","IND",0,23,20,1,1,0.582060036436363
2002,12,"Andy Reid","PHI",0,38,17,1,1,0.870610062754362
2002,13,"Bill Belichick","NE",0,20,12,1,1,0.77041512892944
2002,13,"Dave Campo","DAL",0,27,20,1,1,0.670676837923633
2002,13,"Dan Reeves","ATL",0,30,24,1,1,0.629214903346367
2002,13,"Dick Vermeil","KC",0,49,0,1,1,1
2002,13,"Gregg Williams","BUF",0,38,21,1,1,0.80306485593644
2002,13,"Mike Sherman","GB",0,30,20,1,1,0.723312432175503
2002,13,"Brian Billick","BAL",0,27,23,1,1,0.59387601664352
2002,13,"Jeff Fisher","TEN",0,32,29,1,1,0.558062618049939
2002,13,"John Fox","CAR",0,13,6,1,1,0.862054526281365
2002,13,"Bill Cowher","PIT",0,25,23,1,1,0.549243455114704
2002,13,"Tony Dungy","IND",0,19,3,1,1,0.987563551033591
2002,13,"Marty Schottenheimer","LAC",0,30,27,1,1,0.562103747756204
2002,13,"Andy Reid","PHI",0,10,3,1,1,0.945494968407233
2002,13,"Steve Mariucci","SF",0,31,24,1,1,0.647156171566696
2002,13,"Jim Haslett","NO",0,23,20,1,1,0.582060036436363
2002,13,"Bill Callahan","LV",0,26,20,1,1,0.650628571366676
2002,14,"Dick Vermeil","KC",0,49,10,1,1,0.977389866718692
2002,14,"Jon Gruden","TB",0,34,10,1,1,0.947863625902067
2002,14,"Dom Capers","HOU",0,24,6,1,1,0.963928624963548
2002,14,"Bill Belichick","NE",0,27,17,1,1,0.749588297731208
2002,14,"John Fox","CAR",0,52,31,1,1,0.773099811228676
2002,14,"Steve Mariucci","SF",0,31,27,1,1,0.581130590891018
2002,14,"Jim Fassel","NYG",0,27,21,1,1,0.644652492448271
2002,14,"Butch Davis","CLE",0,21,20,1,1,0.528876004545605
2002,14,"Jeff Fisher","TEN",0,27,17,1,1,0.749588297731208
2002,14,"Jim Haslett","NO",0,37,25,1,1,0.71690072643169
2002,14,"Andy Reid","PHI",0,27,20,1,1,0.670676837923633
2002,14,"Dave McGinnis","ARI",0,23,20,1,1,0.582060036436363
2002,14,"Bill Callahan","LV",0,27,7,1,1,0.960808917529777
2002,14,"Herm Edwards","NYJ",0,19,13,1,1,0.710824214237231
2002,14,"Mike Sherman","GB",0,26,22,1,1,0.597706565304324
2002,14,"Dave Wannstedt","MIA",0,27,9,1,1,0.931100039727795
2002,15,"Bill Cowher","PIT",0,30,14,1,1,0.858910698558199
2002,15,"Gregg Williams","BUF",0,20,13,1,1,0.73515867966055
2002,15,"Tom Coughlin","JAX",0,29,15,1,1,0.826699207003455
2002,15,"Tony Dungy","IND",0,28,23,1,1,0.614484758723486
2002,15,"Brian Billick","BAL",0,23,19,1,1,0.611304968925447
2002,15,"Dave Wannstedt","MIA",0,23,17,1,1,0.671815029788671
2002,15,"Andy Reid","PHI",0,34,21,1,1,0.758038630705583
2002,15,"Mike Holmgren","SEA",0,30,24,1,1,0.629214903346367
2002,15,"Jon Gruden","TB",0,23,20,1,1,0.582060036436363
2002,15,"Mike Tice","MIN",0,32,31,1,1,0.518802233503463
2002,15,"Dick Jauron","CHI",0,20,13,1,1,0.73515867966055
2002,15,"Mike Shanahan","DEN",0,31,24,1,1,0.647156171566696
2002,15,"Mike Sherman","GB",0,20,14,1,1,0.699584404622778
2002,15,"Jim Fassel","NYG",0,37,7,1,1,0.981036031415417
2002,15,"Mike Martz","LA",0,30,28,1,1,0.540787440587258
2002,15,"Jeff Fisher","TEN",0,24,7,1,1,0.948835063739334
2002,16,"Mike Tice","MIN",0,20,17,1,1,0.595119403385975
2002,16,"Steve Mariucci","SF",0,17,14,1,1,0.613049701402781
2002,16,"Andy Reid","PHI",0,27,3,1,1,0.994554050085088
2002,16,"Jim Fassel","NYG",0,44,27,1,1,0.760859243437525
2002,16,"Dick Vermeil","KC",0,24,22,1,1,0.551372317251017
2002,16,"Mike Sherman","GB",0,10,0,1,1,1
2002,16,"John Fox","CAR",0,24,14,1,1,0.782010574267466
2002,16,"Dick LeBeau","CIN",0,20,13,1,1,0.73515867966055
2002,16,"Steve Spurrier","WAS",0,26,10,1,1,0.905899253814755
2002,16,"Dan Reeves","ATL",0,36,15,1,1,0.888435674032338
2002,16,"Jeff Fisher","TEN",0,28,10,1,1,0.919841689546541
2002,16,"Mike Holmgren","SEA",0,30,10,1,1,0.931100039727795
2002,16,"Butch Davis","CLE",0,14,13,1,1,0.543796445399897
2002,16,"Bill Callahan","LV",0,28,16,1,1,0.790226198531514
2002,16,"Herm Edwards","NYJ",0,30,17,1,1,0.7934949271737
2002,16,"Bill Cowher","PIT",0,17,7,1,1,0.891185555363331
2002,17,"Jim Fassel","NYG",0,10,7,1,1,0.699584404622778
2002,17,"Bill Callahan","LV",0,24,0,1,1,1
2002,17,"Butch Davis","CLE",0,24,16,1,1,0.723312432175503
2002,17,"Gregg Williams","BUF",0,27,9,1,1,0.931100039727795
2002,17,"John Fox","CAR",0,10,6,1,1,0.77041512892944
2002,17,"Steve Spurrier","WAS",0,20,14,1,1,0.699584404622778
2002,17,"Mike Tice","MIN",0,38,36,1,1,0.531991066976493
2002,17,"Bill Belichick","NE",0,27,24,1,1,0.56933679165297
2002,17,"Bill Cowher","PIT",0,34,31,1,1,0.554513638182668
2002,17,"Jeff Fisher","TEN",0,13,3,1,1,0.969974386159002
2002,17,"Tony Dungy","IND",0,20,13,1,1,0.73515867966055
2002,17,"Mike Holmgren","SEA",0,31,28,1,1,0.560015505572557
2002,17,"Mike Shanahan","DEN",0,37,7,1,1,0.981036031415417
2002,17,"Herm Edwards","NYJ",0,42,17,1,1,0.895065576636407
2002,17,"Jon Gruden","TB",0,15,0,1,1,1
2002,17,"Mike Martz","LA",0,31,20,1,1,0.738592177706869
2003,1,"Steve Spurrier","WAS",0,16,13,1,1,0.620602260374134
2003,1,"Dick Vermeil","KC",0,27,14,1,1,0.825860259875795
2003,1,"Gregg Williams","BUF",0,31,0,1,1,1
2003,1,"John Fox","CAR",0,24,23,1,1,0.525195213806193
2003,1,"Mike Tice","MIN",0,30,25,1,1,0.60637551614466
2003,1,"Bill Cowher","PIT",0,34,15,1,1,0.874285714142165
2003,1,"Jim Fassel","NYG",0,23,13,1,1,0.794487650413733
2003,1,"Mike Shanahan","DEN",0,30,10,1,1,0.931100039727795
2003,1,"Tony Dungy","IND",0,9,6,1,1,0.723312432175503
2003,1,"Steve Mariucci","DET",0,42,24,1,1,0.790226198531514
2003,1,"Dom Capers","HOU",0,21,20,1,1,0.528876004545605
2003,1,"Mike Holmgren","SEA",0,27,10,1,1,0.913252175096985
2003,1,"Dan Reeves","ATL",0,27,13,1,1,0.849694041724121
2003,1,"Dennis Erickson","SF",0,49,7,1,1,0.990163859672347
2003,1,"Jeff Fisher","TEN",0,25,20,1,1,0.629214903346367
2003,1,"Jon Gruden","TB",0,17,0,1,1,1
2003,2,"Tony Dungy","IND",0,33,7,1,1,0.97527527157669
2003,2,"Dick Vermeil","KC",0,41,20,1,1,0.845701876764871
2003,2,"Brian Billick","BAL",0,33,13,1,1,0.900947140248496
2003,2,"Mike Sherman","GB",0,31,6,1,1,0.980005084282027
2003,2,"Jim Haslett","NO",0,31,10,1,1,0.935921517574395
2003,2,"Dave Wannstedt","MIA",0,21,10,1,1,0.853008093340153
2003,2,"Mike Martz","LA",0,27,24,1,1,0.56933679165297
2003,2,"Steve Spurrier","WAS",0,33,31,1,1,0.536975685198324
2003,2,"Gregg Williams","BUF",0,38,17,1,1,0.870610062754362
2003,2,"John Fox","CAR",0,12,9,1,1,0.66414177276322
2003,2,"Mike Holmgren","SEA",0,38,0,1,1,1
2003,2,"Bill Callahan","LV",0,23,20,1,1,0.582060036436363
2003,2,"Mike Shanahan","DEN",0,37,13,1,1,0.922652575486425
2003,2,"Bill Belichick","NE",0,31,10,1,1,0.935921517574395
2003,2,"Mike Tice","MIN",0,24,13,1,1,0.810468555735562
2003,2,"Bill Parcells","DAL",0,35,32,1,1,0.552896525823949
2003,3,"Tony Dungy","IND",0,23,13,1,1,0.794487650413733
2003,3,"Bill Cowher","PIT",0,17,10,1,1,0.778610780604855
2003,3,"Dick Vermeil","KC",0,42,14,1,1,0.931100039727795
2003,3,"Bill Belichick","NE",0,23,16,1,1,0.702678626083836
2003,3,"Jon Gruden","TB",0,31,10,1,1,0.935921517574395
2003,3,"Mike Tice","MIN",0,23,13,1,1,0.794487650413733
2003,3,"Jeff Fisher","TEN",0,27,12,1,1,0.872350672206328
2003,3,"Jim Fassel","NYG",0,24,21,1,1,0.578463577852174
2003,3,"Dave McGinnis","ARI",0,20,13,1,1,0.73515867966055
2003,3,"Mike Holmgren","SEA",0,24,23,1,1,0.525195213806193
2003,3,"Butch Davis","CLE",0,13,12,1,1,0.547283591486121
2003,3,"Brian Billick","BAL",0,24,10,1,1,0.888435674032338
2003,3,"Dave Wannstedt","MIA",0,17,7,1,1,0.891185555363331
2003,3,"Mike Shanahan","DEN",0,31,10,1,1,0.935921517574395
2003,4,"Jeff Fisher","TEN",0,30,13,1,1,0.878884389655756
2003,4,"Andy Reid","PHI",0,23,13,1,1,0.794487650413733
2003,4,"Mike Martz","LA",0,37,13,1,1,0.922652575486425
2003,4,"Marvin Lewis","CIN",0,21,14,1,1,0.723312432175503
2003,4,"Mike Tice","MIN",0,35,7,1,1,0.97842413351047
2003,4,"Steve Spurrier","WAS",0,20,17,1,1,0.595119403385975
2003,4,"Dom Capers","HOU",0,24,20,1,1,0.60637551614466
2003,4,"Dick Vermeil","KC",0,17,10,1,1,0.778610780604855
2003,4,"Bill Callahan","LV",0,34,31,1,1,0.554513638182668
2003,4,"Bill Parcells","DAL",0,17,6,1,1,0.921885525425709
2003,4,"John Fox","CAR",0,23,3,1,1,0.992056374625612
2003,4,"Mike Shanahan","DEN",0,20,16,1,1,0.629214903346367
2003,4,"Tony Dungy","IND",0,55,21,1,1,0.907363631331488
2003,4,"Mike Sherman","GB",0,38,23,1,1,0.766733535808575
2003,5,"Dick Vermeil","KC",0,24,23,1,1,0.525195213806193
2003,5,"John Fox","CAR",0,19,13,1,1,0.710824214237231
2003,5,"Dick Jauron","CHI",0,24,21,1,1,0.578463577852174
2003,5,"Gregg Williams","BUF",0,22,16,1,1,0.680209630011626
2003,5,"Bill Parcells","DAL",0,24,7,1,1,0.948835063739334
2003,5,"Mike Sherman","GB",0,35,13,1,1,0.912714990534126
2003,5,"Bill Belichick","NE",0,38,30,1,1,0.636508394671799
2003,5,"Dave Wannstedt","MIA",0,23,10,1,1,0.878039528050036
2003,5,"Mike Tice","MIN",0,39,26,1,1,0.723312432175503
2003,5,"Jack Del Rio","JAX",0,27,21,1,1,0.644652492448271
2003,5,"Andy Reid","PHI",0,27,25,1,1,0.545473415810411
2003,5,"Dennis Erickson","SF",0,24,17,1,1,0.693656944691229
2003,5,"Butch Davis","CLE",0,33,13,1,1,0.900947140248496
2003,5,"Tony Dungy","IND",0,38,35,1,1,0.548572407698653
2003,6,"John Fox","CAR",0,23,20,1,1,0.582060036436363
2003,6,"Dave Wannstedt","MIA",0,24,10,1,1,0.888435674032338
2003,6,"Dick Vermeil","KC",0,40,34,1,1,0.595119403385975
2003,6,"Bill Belichick","NE",0,17,6,1,1,0.921885525425709
2003,6,"Jim Haslett","NO",0,20,13,1,1,0.73515867966055
2003,6,"Bill Parcells","DAL",0,23,21,1,1,0.553692947821963
2003,6,"Jeff Fisher","TEN",0,38,17,1,1,0.870610062754362
2003,6,"Jon Gruden","TB",0,35,13,1,1,0.912714990534126
2003,6,"Butch Davis","CLE",0,13,7,1,1,0.812619690717584
2003,6,"Herm Edwards","NYJ",0,30,3,1,1,0.995752324525583
2003,6,"Mike Shanahan","DEN",0,17,14,1,1,0.613049701402781
2003,6,"Brian Billick","BAL",0,26,18,1,1,0.705059328142162
2003,6,"Mike Holmgren","SEA",0,20,19,1,1,0.530353905103496
2003,6,"Mike Martz","LA",0,36,0,1,1,1
2003,7,"Mike Tice","MIN",0,28,20,1,1,0.689426435028703
2003,7,"Jeff Fisher","TEN",0,37,17,1,1,0.863321986247278
2003,7,"Marvin Lewis","CIN",0,34,26,1,1,0.653800180325273
2003,7,"Marty Schottenheimer","LAC",0,26,20,1,1,0.650628571366676
2003,7,"Mike Martz","LA",0,34,24,1,1,0.695399806461721
2003,7,"Bill Parcells","DAL",0,38,7,1,1,0.982176831367129
2003,7,"Bill Belichick","NE",0,19,13,1,1,0.710824214237231
2003,7,"Andy Reid","PHI",0,14,10,1,1,0.689426435028703
2003,7,"Jim Haslett","NO",0,45,17,1,1,0.909461251645118
2003,7,"Herm Edwards","NYJ",0,19,14,1,1,0.673433249228414
2003,7,"Mike Holmgren","SEA",0,24,17,1,1,0.693656944691229
2003,7,"Gregg Williams","BUF",0,24,7,1,1,0.948835063739334
2003,7,"Dennis Erickson","SF",0,24,7,1,1,0.948835063739334
2003,7,"Dick Vermeil","KC",0,17,10,1,1,0.778610780604855
2003,8,"Jim Fassel","NYG",0,29,17,1,1,0.780018724132202
2003,8,"Jon Gruden","TB",0,16,0,1,1,1
2003,8,"Jeff Fisher","TEN",0,30,17,1,1,0.7934949271737
2003,8,"Marvin Lewis","CIN",0,27,24,1,1,0.56933679165297
2003,8,"Mike Martz","LA",0,33,21,1,1,0.744825957164193
2003,8,"Bill Belichick","NE",0,9,3,1,1,0.931100039727795
2003,8,"Brian Billick","BAL",0,26,6,1,1,0.969974386159002
2003,8,"John Fox","CAR",0,23,20,1,1,0.582060036436363
2003,8,"Dick Jauron","CHI",0,24,16,1,1,0.723312432175503
2003,8,"Dave McGinnis","ARI",0,16,13,1,1,0.620602260374134
2003,8,"Andy Reid","PHI",0,24,17,1,1,0.693656944691229
2003,8,"Tony Dungy","IND",0,30,21,1,1,0.699584404622778
2003,8,"Dick Vermeil","KC",0,38,5,1,1,0.991891584560714
2003,8,"Dave Wannstedt","MIA",0,26,10,1,1,0.905899253814755
2003,9,"Dom Capers","HOU",0,14,10,1,1,0.689426435028703
2003,9,"Brian Billick","BAL",0,24,17,1,1,0.693656944691229
2003,9,"Steve Mariucci","DET",0,23,13,1,1,0.794487650413733
2003,9,"Jim Fassel","NYG",0,31,28,1,1,0.560015505572557
2003,9,"Tony Dungy","IND",0,23,17,1,1,0.671815029788671
2003,9,"Dick Jauron","CHI",0,20,7,1,1,0.923301836597259
2003,9,"Jim Haslett","NO",0,17,14,1,1,0.613049701402781
2003,9,"Dave McGinnis","ARI",0,17,14,1,1,0.613049701402781
2003,9,"Mike Holmgren","SEA",0,23,16,1,1,0.702678626083836
2003,9,"Andy Reid","PHI",0,23,16,1,1,0.702678626083836
2003,9,"Bill Parcells","DAL",0,21,14,1,1,0.723312432175503
2003,9,"Dennis Erickson","SF",0,30,10,1,1,0.931100039727795
2003,9,"Mike Sherman","GB",0,30,27,1,1,0.562103747756204
2003,9,"Bill Belichick","NE",0,30,26,1,1,0.583983789922976
2003,10,"Dick Vermeil","KC",0,41,20,1,1,0.845701876764871
2003,10,"John Fox","CAR",0,27,24,1,1,0.56933679165297
2003,10,"Jack Del Rio","JAX",0,28,23,1,1,0.614484758723486
2003,10,"Bill Cowher","PIT",0,28,15,1,1,0.814458623003056
2003,10,"Jeff Fisher","TEN",0,31,7,1,1,0.971439174652826
2003,10,"Steve Spurrier","WAS",0,27,20,1,1,0.670676837923633
2003,10,"Steve Mariucci","DET",0,12,10,1,1,0.60637551614466
2003,10,"Marvin Lewis","CIN",0,34,27,1,1,0.633286275605722
2003,10,"Dan Reeves","ATL",0,27,7,1,1,0.960808917529777
2003,10,"Marty Schottenheimer","LAC",0,42,28,1,1,0.723312432175503
2003,10,"Bill Parcells","DAL",0,10,6,1,1,0.77041512892944
2003,10,"Herm Edwards","NYJ",0,27,24,1,1,0.56933679165297
2003,10,"Mike Martz","LA",0,33,22,1,1,0.723312432175503
2003,10,"Andy Reid","PHI",0,17,14,1,1,0.613049701402781
2003,11,"Dom Capers","HOU",0,12,10,1,1,0.60637551614466
2003,11,"Andy Reid","PHI",0,28,10,1,1,0.919841689546541
2003,11,"Jeff Fisher","TEN",0,10,3,1,1,0.945494968407233
2003,11,"John Fox","CAR",0,20,17,1,1,0.595119403385975
2003,11,"Mike Martz","LA",0,23,21,1,1,0.553692947821963
2003,11,"Marvin Lewis","CIN",0,24,19,1,1,0.634985989548147
2003,11,"Butch Davis","CLE",0,44,6,1,1,0.991181618977628
2003,11,"Dave Wannstedt","MIA",0,9,6,1,1,0.723312432175503
2003,11,"Jim Haslett","NO",0,23,20,1,1,0.582060036436363
2003,11,"Tony Dungy","IND",0,38,31,1,1,0.618345006836576
2003,11,"Mike Shanahan","DEN",0,37,8,1,1,0.974158668777689
2003,11,"Mike Sherman","GB",0,20,13,1,1,0.73515867966055
2003,11,"Bill Callahan","LV",0,28,18,1,1,0.740226019261953
2003,11,"Mike Holmgren","SEA",0,35,14,1,1,0.897670863666944
2003,11,"Bill Belichick","NE",0,12,0,1,1,1
2003,11,"Dennis Erickson","SF",0,30,14,1,1,0.858910698558199
2003,12,"Mike Tice","MIN",0,24,14,1,1,0.782010574267466
2003,12,"Tony Dungy","IND",0,17,14,1,1,0.613049701402781
2003,12,"Bill Parcells","DAL",0,24,20,1,1,0.60637551614466
2003,12,"Bill Cowher","PIT",0,13,6,1,1,0.862054526281365
2003,12,"Mike Sherman","GB",0,20,10,1,1,0.837909980755396
2003,12,"Bill Belichick","NE",0,23,20,1,1,0.582060036436363
2003,12,"Andy Reid","PHI",0,33,20,1,1,0.766174964437745
2003,12,"Brian Billick","BAL",0,44,41,1,1,0.541743515670779
2003,12,"Herm Edwards","NYJ",0,13,10,1,1,0.650628571366676
2003,12,"Dick Jauron","CHI",0,19,10,1,1,0.820714193237009
2003,12,"Mike Martz","LA",0,30,27,1,1,0.562103747756204
2003,12,"Jeff Fisher","TEN",0,38,31,1,1,0.618345006836576
2003,12,"Marvin Lewis","CIN",0,34,27,1,1,0.633286275605722
2003,12,"Dick Vermeil","KC",0,27,24,1,1,0.56933679165297
2003,12,"Dave Wannstedt","MIA",0,24,23,1,1,0.525195213806193
2003,12,"Jon Gruden","TB",0,19,13,1,1,0.710824214237231
2003,13,"Steve Mariucci","DET",0,22,14,1,1,0.744825957164193
2003,13,"Dave Wannstedt","MIA",0,40,21,1,1,0.821585443382046
2003,13,"Bill Belichick","NE",0,38,34,1,1,0.565522213101268
2003,13,"Marvin Lewis","CIN",0,24,20,1,1,0.60637551614466
2003,13,"Gregg Williams","BUF",0,24,7,1,1,0.948835063739334
2003,13,"Andy Reid","PHI",0,25,16,1,1,0.742250849912358
2003,13,"Mike Martz","LA",0,48,17,1,1,0.921291894119501
2003,13,"Brian Billick","BAL",0,44,6,1,1,0.991181618977628
2003,13,"Dom Capers","HOU",0,17,13,1,1,0.653800180325273
2003,13,"Dick Jauron","CHI",0,28,3,1,1,0.995001535748015
2003,13,"Jim Haslett","NO",0,24,20,1,1,0.60637551614466
2003,13,"Mike Holmgren","SEA",0,34,7,1,1,0.976925164266521
2003,13,"Mike Shanahan","DEN",0,22,8,1,1,0.916636021036077
2003,13,"Dick Vermeil","KC",0,28,24,1,1,0.590331781439531
2003,13,"Jack Del Rio","JAX",0,17,10,1,1,0.778610780604855
2003,13,"Herm Edwards","NYJ",0,24,17,1,1,0.693656944691229
2003,14,"Mike Tice","MIN",0,34,7,1,1,0.976925164266521
2003,14,"Bill Cowher","PIT",0,27,7,1,1,0.960808917529777
2003,14,"Mike Sherman","GB",0,34,21,1,1,0.758038630705583
2003,14,"Brian Billick","BAL",0,31,13,1,1,0.886916032721353
2003,14,"Jack Del Rio","JAX",0,27,0,1,1,1
2003,14,"Steve Spurrier","WAS",0,20,7,1,1,0.923301836597259
2003,14,"Tony Dungy","IND",0,29,27,1,1,0.54223852710722
2003,14,"Andy Reid","PHI",0,36,10,1,1,0.954166075528487
2003,14,"Marty Schottenheimer","LAC",0,14,7,1,1,0.837909980755396
2003,14,"Jon Gruden","TB",0,14,7,1,1,0.837909980755396
2003,14,"Dennis Erickson","SF",0,50,14,1,1,0.953333073983422
2003,14,"Gregg Williams","BUF",0,17,6,1,1,0.921885525425709
2003,14,"Mike Shanahan","DEN",0,45,27,1,1,0.77041512892944
2003,14,"Bill Belichick","NE",0,12,0,1,1,1
2003,14,"Dan Reeves","ATL",0,20,14,1,1,0.699584404622778
2003,14,"Mike Martz","LA",0,26,20,1,1,0.650628571366676
2003,15,"Tony Dungy","IND",0,38,7,1,1,0.982176831367129
2003,15,"Dick Vermeil","KC",0,45,17,1,1,0.909461251645118
2003,15,"Jon Gruden","TB",0,16,3,1,1,0.981427463456459
2003,15,"Bill Belichick","NE",0,27,13,1,1,0.849694041724121
2003,15,"Mike Martz","LA",0,27,22,1,1,0.619013409812239
2003,15,"Jeff Fisher","TEN",0,28,26,1,1,0.543796445399897
2003,15,"Dick Jauron","CHI",0,13,10,1,1,0.650628571366676
2003,15,"Marvin Lewis","CIN",0,41,38,1,1,0.544900367753095
2003,15,"Herm Edwards","NYJ",0,6,0,1,1,1
2003,15,"Mike Shanahan","DEN",0,23,20,1,1,0.582060036436363
2003,15,"Bill Callahan","LV",0,20,12,1,1,0.77041512892944
2003,15,"Mike Sherman","GB",0,38,21,1,1,0.80306485593644
2003,15,"John Fox","CAR",0,20,17,1,1,0.595119403385975
2003,15,"Bill Parcells","DAL",0,27,0,1,1,1
2003,15,"Jim Haslett","NO",0,45,7,1,1,0.987990594547214
2003,15,"Andy Reid","PHI",0,34,27,1,1,0.633286275605722
2003,16,"Wade Phillips","ATL",0,30,28,1,1,0.540787440587258
2003,16,"Mike Tice","MIN",0,45,20,1,1,0.872350672206328
2003,16,"Bill Belichick","NE",0,21,16,1,1,0.655766123338742
2003,16,"Dave Wannstedt","MIA",0,20,3,1,1,0.988971409267863
2003,16,"Mike Martz","LA",0,27,10,1,1,0.913252175096985
2003,16,"Bill Parcells","DAL",0,19,3,1,1,0.987563551033591
2003,16,"Jack Del Rio","JAX",0,20,19,1,1,0.530353905103496
2003,16,"John Fox","CAR",0,20,14,1,1,0.699584404622778
2003,16,"Dick Jauron","CHI",0,27,24,1,1,0.56933679165297
2003,16,"Brian Billick","BAL",0,35,0,1,1,1
2003,16,"Jeff Fisher","TEN",0,27,24,1,1,0.56933679165297
2003,16,"Bill Cowher","PIT",0,40,24,1,1,0.77041512892944
2003,16,"Mike Holmgren","SEA",0,28,10,1,1,0.919841689546541
2003,16,"Dennis Erickson","SF",0,31,28,1,1,0.560015505572557
2003,16,"Mike Shanahan","DEN",0,31,17,1,1,0.805938770807116
2003,16,"Mike Sherman","GB",0,41,7,1,1,0.985070274310467
2003,17,"Bill Belichick","NE",0,31,0,1,1,1
2003,17,"Mike Holmgren","SEA",0,24,17,1,1,0.693656944691229
2003,17,"Andy Reid","PHI",0,31,7,1,1,0.971439174652826
2003,17,"Dick Vermeil","KC",0,31,3,1,1,0.996068670550245
2003,17,"Butch Davis","CLE",0,22,14,1,1,0.744825957164193
2003,17,"Wade Phillips","ATL",0,21,14,1,1,0.723312432175503
2003,17,"Tony Dungy","IND",0,20,17,1,1,0.595119403385975
2003,17,"Jim Haslett","NO",0,13,7,1,1,0.812619690717584
2003,17,"Steve Mariucci","DET",0,30,20,1,1,0.723312432175503
2003,17,"Dave Wannstedt","MIA",0,23,21,1,1,0.553692947821963
2003,17,"Jeff Fisher","TEN",0,33,13,1,1,0.900947140248496
