"Week","Day","Date","Time","W.T","L.T","PtsW","PtsL","YdsW","TOW","YdsL","TOL","Home","Away","T","HW","HL","AW","AL","Season","Home_Coach","Away_Coach"
18,"Sun","2022-01-09","1:00PM","Minnesota Vikings","Chicago Bears",31,17,331,0,356,2,1,0,0,1,0,0,1,2021,"Mike Zimmer","Matt Nagy"
18,"Sun","2022-01-09","1:00PM","Cleveland Browns","Cincinnati Bengals",21,16,376,2,182,0,1,0,0,1,0,0,1,2021,"Kevin Stefanski","Zac Taylor"
18,"Sun","2022-01-09","1:00PM","Jacksonville Jaguars","Indianapolis Colts",26,11,318,0,233,2,1,0,0,1,0,0,1,2021,"Darrell Bevell","Frank Reich"
18,"Sun","2022-01-09","1:00PM","Detroit Lions","Green Bay Packers",37,30,404,0,378,3,1,0,0,1,0,0,1,2021,"Dan Campbell","Matt LaFleur"
18,"Sun","2022-01-09","1:00PM","Tennessee Titans","Houston Texans",28,25,405,0,353,0,0,1,0,0,1,1,0,2021,"David Culley","Mike Vrabel"
18,"Sun","2022-01-09","1:00PM","Miami Dolphins","New England Patriots",33,24,298,0,379,3,1,0,0,1,0,0,1,2021,"Brian Flores","Bill Belichick"
18,"Sun","2022-01-09","1:00PM","Washington Football Team","New York Giants",22,7,325,0,177,3,0,1,0,0,1,1,0,2021,"Joe Judge","Ron Rivera"
18,"Sun","2022-01-09","1:00PM","Pittsburgh Steelers","Baltimore Ravens",16,13,314,1,381,3,0,1,0,0,1,1,0,2021,"John Harbaugh","Mike Tomlin"
18,"Sun","2022-01-09","4:25PM","Seattle Seahawks","Arizona Cardinals",38,30,431,2,305,1,0,1,0,0,1,1,0,2021,"Kliff Kingsbury","Pete Carroll"
18,"Sun","2022-01-09","4:25PM","San Francisco 49ers","Los Angeles Rams",27,24,449,2,265,2,0,1,0,0,1,1,0,2021,"Sean McVay","Kyle Shanahan"
18,"Sun","2022-01-09","8:25PM","Las Vegas Raiders","Los Angeles Chargers",35,32,346,0,440,2,1,0,0,1,0,0,1,2021,"Rich Bisaccia","Brandon Staley"
0,"Sat","2022-01-15","4:30PM","Cincinnati Bengals","Las Vegas Raiders",26,19,308,0,385,2,1,0,0,1,0,0,1,2021,"Zac Taylor","Rich Bisaccia"
0,"Sat","2022-01-15","8:15PM","Buffalo Bills","New England Patriots",47,17,482,0,305,2,1,0,0,1,0,0,1,2021,"Sean McDermott","Bill Belichick"
0,"Sun","2022-01-16","1:00PM","Tampa Bay Buccaneers","Philadelphia Eagles",31,15,349,0,339,3,1,0,0,1,0,0,1,2021,"Bruce Arians","Nick Sirianni"
0,"Sun","2022-01-16","4:40PM","San Francisco 49ers","Dallas Cowboys",23,17,341,1,307,1,0,1,0,0,1,1,0,2021,"Mike McCarthy","Kyle Shanahan"
0,"Sun","2022-01-16","8:15PM","Kansas City Chiefs","Pittsburgh Steelers",42,21,478,2,257,1,1,0,0,1,0,0,1,2021,"Andy Reid","Mike Tomlin"
0,"Mon","2022-01-17","8:15PM","Los Angeles Rams","Arizona Cardinals",34,11,375,0,183,2,1,0,0,1,0,0,1,2021,"Sean McVay","Kliff Kingsbury"
0,"Sat","2022-01-22","4:30PM","Cincinnati Bengals","Tennessee Titans",19,16,345,1,353,3,0,1,0,0,1,1,0,2021,"Mike Vrabel","Zac Taylor"
0,"Sat","2022-01-22","8:15PM","San Francisco 49ers","Green Bay Packers",13,10,212,1,263,1,0,1,0,0,1,1,0,2021,"Matt LaFleur","Kyle Shanahan"
0,"Sun","2022-01-23","3:00PM","Los Angeles Rams","Tampa Bay Buccaneers",30,27,428,4,359,2,0,1,0,0,1,1,0,2021,"Bruce Arians","Sean McVay"
0,"Sun","2022-01-23","6:30PM","Kansas City Chiefs","Buffalo Bills",42,36,552,0,422,0,1,0,0,1,0,0,1,2021,"Andy Reid","Sean McDermott"
0,"Sun","2022-01-30","3:00PM","Cincinnati Bengals","Kansas City Chiefs",27,24,359,1,375,2,0,1,0,0,1,1,0,2021,"Andy Reid","Zac Taylor"
0,"Sun","2022-01-30","6:30PM","Los Angeles Rams","San Francisco 49ers",20,17,396,1,282,1,1,0,0,1,0,0,1,2021,"Sean McVay","Kyle Shanahan"
0,"Sun","2022-02-13","6:30PM","Los Angeles Rams","Cincinnati Bengals",23,20,313,2,305,0,0,0,0,0,0,0,0,2021,"Zac Taylor","Sean McVay"
1,"Thu","9/8/2022","8:20PM","Buffalo Bills","Los Angeles Rams",31,10,413,4,243,3,0,1,0,0,1,1,0,2022,"Sean McVay","Sean McDermott"
1,"Sun","9/11/2022","1:00PM","New Orleans Saints","Atlanta Falcons",27,26,385,1,416,2,0,1,0,0,1,1,0,2022,"Arthur Smith","Dennis Allen"
1,"Sun","9/11/2022","1:00PM","Cleveland Browns","Carolina Panthers",26,24,355,0,261,1,0,1,0,0,1,1,0,2022,"Matt Rhule","Kevin Stefanski"
1,"Sun","9/11/2022","1:00PM","Chicago Bears","San Francisco 49ers",19,10,204,1,331,2,1,0,0,1,0,0,1,2022,"Matt Eberflus","Kyle Shanahan"
1,"Sun","9/11/2022","1:00PM","Pittsburgh Steelers","Cincinnati Bengals",23,20,267,0,432,5,0,1,0,0,1,1,0,2022,"Zac Taylor","Mike Tomlin"
1,"Sun","9/11/2022","1:00PM","Houston Texans","Indianapolis Colts",20,20,299,1,517,2,1,0,1,1,0,0,1,2022,"Lovie Smith","Frank Reich"
1,"Sun","9/11/2022","1:00PM","Philadelphia Eagles","Detroit Lions",38,35,455,0,386,1,0,1,0,0,1,1,0,2022,"Dan Campbell","Nick Sirianni"
1,"Sun","9/11/2022","1:00PM","Washington Football Team","Jacksonville Jaguars",28,22,390,3,383,1,1,0,0,1,0,0,1,2022,"Ron Rivera","Doug Pederson"
1,"Sun","9/11/2022","1:00PM","Miami Dolphins","New England Patriots",20,7,307,0,271,3,1,0,0,1,0,0,1,2022,"Mike McDaniel","Bill Belichick"
1,"Sun","9/11/2022","1:00PM","Baltimore Ravens","New York Jets",24,9,274,1,380,2,0,1,0,0,1,1,0,2022,"Robert Salah","John Harbaugh"
1,"Sun","9/11/2022","4:25PM","Kansas City Chiefs","Arizona Cardinals",44,21,488,1,282,0,0,1,0,0,1,1,0,2022,"Kliff Kingsbury","Andy Reid"
1,"Sun","9/11/2022","4:25PM","Minnesota Vikings","Green Bay Packers",23,7,395,0,338,2,1,0,0,1,0,0,1,2022,"Kevin O'Connell","Matt LaFleur"
1,"Sun","9/11/2022","4:25PM","New York Giants","Tennessee Titans",21,20,394,2,359,1,0,1,0,0,1,1,0,2022,"Mike Vrabel","Brian Daboll"
1,"Sun","9/11/2022","4:25PM","Los Angeles Chargers","Las Vegas Raiders",24,19,355,0,320,3,1,0,0,1,0,0,1,2022,"Brandon Staley","Josh McDaniels"
1,"Sun","9/11/2022","8:20PM","Tampa Bay Buccaneers","Dallas Cowboys",19,3,347,1,244,1,0,1,0,0,1,1,0,2022,"Mike McCarthy","Todd Bowles"
1,"Mon","9/12/2022","8:20PM","Seattle Seahawks","Denver Broncos",17,16,253,1,433,2,1,0,0,1,0,0,1,2022,"Pete Carroll","Nathaniel Hackett"
2,"Thu","9/15/2022","8:15PM","Kansas City Chiefs","Los Angeles Chargers",27,24,319,0,401,1,1,0,0,1,0,0,1,2022,"Andy Reid","Brandon Staley"
2,"Sun","9/18/2022","1:00PM","New York Giants","Carolina Panthers",19,16,265,0,275,2,1,0,0,1,0,0,1,2022,"Brian Daboll","Matt Rhule"
2,"Sun","9/18/2022","1:00PM","New York Jets","Cleveland Browns",31,30,402,1,405,1,0,1,0,0,1,1,0,2022,"Kevin Stefanski","Robert Salah"
2,"Sun","9/18/2022","1:00PM","Jacksonville Jaguars","Indianapolis Colts",24,0,331,0,218,3,1,0,0,1,0,0,1,2022,"Doug Pederson","Frank Reich"
2,"Sun","9/18/2022","1:00PM","Detroit Lions","Washington Football Team",36,27,425,0,396,1,1,0,0,1,0,0,1,2022,"Dan Campbell","Ron Rivera"
2,"Sun","9/18/2022","1:00PM","Miami Dolphins","Baltimore Ravens",42,38,547,2,473,0,0,1,0,0,1,1,0,2022,"John Harbaugh","Mike McDaniel"
2,"Sun","9/18/2022","1:00PM","Tampa Bay Buccaneers","New Orleans Saints",20,10,260,1,308,5,0,1,0,0,1,1,0,2022,"Dennis Allen","Todd Bowles"
2,"Sun","9/18/2022","1:00PM","New England Patriots","Pittsburgh Steelers",17,14,376,1,243,2,0,1,0,0,1,1,0,2022,"Mike Tomlin","Bill Belichick"
2,"Sun","9/18/2022","4:05PM","Los Angeles Rams","Atlanta Falcons",31,27,337,3,261,3,1,0,0,1,0,0,1,2022,"Sean McVay","Arthur Smith"
2,"Sun","9/18/2022","4:05PM","San Francisco 49ers","Seattle Seahawks",27,7,373,0,216,3,1,0,0,1,0,0,1,2022,"Kyle Shanahan","Pete Carroll"
2,"Sun","9/18/2022","4:25PM","Dallas Cowboys","Cincinnati Bengals",20,17,337,1,254,0,1,0,0,1,0,0,1,2022,"Mike McCarthy","Zac Taylor"
2,"Sun","9/18/2022","4:25PM","Arizona Cardinals","Las Vegas Raiders",29,23,413,1,324,1,0,1,0,0,1,1,0,2022,"Josh McDaniels","Kliff Kingsbury"
2,"Sun","9/18/2022","4:25PM","Denver Broncos","Houston Texans",16,9,350,1,234,0,1,0,0,1,0,0,1,2022,"Nathaniel Hackett","Lovie Smith"
2,"Sun","9/18/2022","8:20PM","Green Bay Packers","Chicago Bears",27,10,414,1,228,1,1,0,0,1,0,0,1,2022,"Matt LaFleur","Matt Eberflus"
2,"Mon","9/19/2022","7:15PM","Buffalo Bills","Tennessee Titans",41,7,414,0,187,4,1,0,0,1,0,0,1,2022,"Sean McDermott","Mike Vrabel"
2,"Mon","9/19/2022","8:30PM","Philadelphia Eagles","Minnesota Vikings",24,7,486,1,264,3,1,0,0,1,0,0,1,2022,"Nick Sirianni","Kevin O'Connell"
3,"Thu","9/22/2022","8:15PM","Cleveland Browns","Pittsburgh Steelers",29,17,376,0,308,1,1,0,0,1,0,0,1,2022,"Kevin Stefanski","Mike Tomlin"
3,"Sun","9/25/2022","1:00PM","Miami Dolphins","Buffalo Bills",21,19,212,0,497,1,1,0,0,1,0,0,1,2022,"Mike McDaniel","Sean McDermott"
3,"Sun","9/25/2022","1:00PM","Carolina Panthers","New Orleans Saints",22,14,293,0,426,3,1,0,0,1,0,0,1,2022,"Matt Rhule","Dennis Allen"
3,"Sun","9/25/2022","1:00PM","Chicago Bears","Houston Texans",23,20,363,2,329,2,1,0,0,1,0,0,1,2022,"Matt Eberflus","Lovie Smith"
3,"Sun","9/25/2022","1:00PM","Cincinnati Bengals","New York Jets",27,12,330,1,328,4,0,1,0,0,1,1,0,2022,"Robert Salah","Zac Taylor"
3,"Sun","9/25/2022","1:00PM","Indianapolis Colts","Kansas City Chiefs",20,17,259,1,315,2,1,0,0,1,0,0,1,2022,"Frank Reich","Andy Reid"
3,"Sun","9/25/2022","1:00PM","Minnesota Vikings","Detroit Lions",28,24,373,1,416,1,1,0,0,1,0,0,1,2022,"Kevin O'Connell","Dan Campbell"
3,"Sun","9/25/2022","1:00PM","Baltimore Ravens","New England Patriots",37,26,394,2,447,4,0,1,0,0,1,1,0,2022,"Bill Belichick","John Harbaugh"
3,"Sun","9/25/2022","1:00PM","Tennessee Titans","Las Vegas Raiders",24,22,361,1,396,1,1,0,0,1,0,0,1,2022,"Mike Vrabel","Josh McDaniels"
3,"Sun","9/25/2022","1:00PM","Philadelphia Eagles","Washington Football Team",24,8,400,0,240,1,0,1,0,0,1,1,0,2022,"Ron Rivera","Nick Sirianni"
3,"Sun","9/25/2022","4:05PM","Jacksonville Jaguars","Los Angeles Chargers",38,10,413,0,312,2,0,1,0,0,1,1,0,2022,"Brandon Staley","Doug Pederson"
3,"Sun","9/25/2022","4:25PM","Atlanta Falcons","Seattle Seahawks",27,23,386,2,420,1,0,1,0,0,1,1,0,2022,"Pete Carroll","Arthur Smith"
3,"Sun","9/25/2022","4:25PM","Los Angeles Rams","Arizona Cardinals",20,12,339,1,365,0,0,1,0,0,1,1,0,2022,"Kliff Kingsbury","Sean McVay"
3,"Sun","9/25/2022","4:25PM","Green Bay Packers","Tampa Bay Buccaneers",14,12,315,2,285,2,0,1,0,0,1,1,0,2022,"Todd Bowles","Matt LaFleur"
3,"Sun","9/25/2022","8:20PM","Denver Broncos","San Francisco 49ers",11,10,261,0,267,3,1,0,0,1,0,0,1,2022,"Nathaniel Hackett","Kyle Shanahan"
3,"Mon","9/26/2022","8:15PM","Dallas Cowboys","New York Giants",23,16,391,0,336,1,0,1,0,0,1,1,0,2022,"Brian Daboll","Mike McCarthy"
4,"Thu","9/29/2022","8:15PM","Cincinnati Bengals","Miami Dolphins",27,15,371,0,378,2,1,0,0,1,0,0,1,2022,"Zac Taylor","Mike McDaniel"
4,"Sun","10/2/2022","9:30AM","Minnesota Vikings","New Orleans Saints",28,25,344,1,338,2,0,1,0,0,1,1,0,2022,"Dennis Allen","Kevin O'Connell"
4,"Sun","10/2/2022","1:00PM","Atlanta Falcons","Cleveland Browns",23,20,333,1,403,2,1,0,0,1,0,0,1,2022,"Arthur Smith","Kevin Stefanski"
4,"Sun","10/2/2022","1:00PM","Buffalo Bills","Baltimore Ravens",23,20,326,2,296,2,0,1,0,0,1,1,0,2022,"John Harbaugh","Sean McDermott"
4,"Sun","10/2/2022","1:00PM","New York Giants","Chicago Bears",20,12,333,2,304,3,1,0,0,1,0,0,1,2022,"Brian Daboll","Matt Eberflus"
4,"Sun","10/2/2022","1:00PM","Tennessee Titans","Indianapolis Colts",24,17,243,0,365,3,0,1,0,0,1,1,0,2022,"Frank Reich","Mike Vrabel"
4,"Sun","10/2/2022","1:00PM","Dallas Cowboys","Washington Football Team",25,10,279,0,297,2,1,0,0,1,0,0,1,2022,"Mike McCarthy","Ron Rivera"
4,"Sun","10/2/2022","1:00PM","Seattle Seahawks","Detroit Lions",48,45,555,1,520,2,0,1,0,0,1,1,0,2022,"Dan Campbell","Pete Carroll"
4,"Sun","10/2/2022","1:00PM","Los Angeles Chargers","Houston Texans",34,24,419,1,346,2,0,1,0,0,1,1,0,2022,"Lovie Smith","Brandon Staley"
4,"Sun","10/2/2022","1:00PM","Philadelphia Eagles","Jacksonville Jaguars",29,21,401,1,219,5,1,0,0,1,0,0,1,2022,"Nick Sirianni","Doug Pederson"
4,"Sun","10/2/2022","1:00PM","New York Jets","Pittsburgh Steelers",24,20,348,2,297,4,0,1,0,0,1,1,0,2022,"Mike Tomlin","Robert Salah"
4,"Sun","10/2/2022","4:05PM","Arizona Cardinals","Carolina Panthers",26,16,338,1,220,3,0,1,0,0,1,1,0,2022,"Matt Rhule","Kliff Kingsbury"
4,"Sun","10/2/2022","4:25PM","Las Vegas Raiders","Denver Broncos",32,23,385,0,299,1,1,0,0,1,0,0,1,2022,"Josh McDaniels","Nathaniel Hackett"
4,"Sun","10/2/2022","4:25PM","Green Bay Packers","New England Patriots",27,24,443,2,271,1,1,0,0,1,0,0,1,2022,"Matt LaFleur","Bill Belichick"
4,"Sun","10/2/2022","8:20PM","Kansas City Chiefs","Tampa Bay Buccaneers",41,31,417,1,376,2,0,1,0,0,1,1,0,2022,"Todd Bowles","Andy Reid"
4,"Mon","10/3/2022","8:15PM","San Francisco 49ers","Los Angeles Rams",24,9,327,0,257,2,1,0,0,1,0,0,1,2022,"Kyle Shanahan","Sean McVay"
5,"Thu","10/6/2022","8:15PM","Indianapolis Colts","Denver Broncos",12,9,306,2,375,2,0,1,0,0,1,1,0,2022,"Nathaniel Hackett","Frank Reich"
5,"Sun","10/9/2022","9:30AM","New York Giants","Green Bay Packers",27,22,338,0,301,0,0,1,0,0,1,1,0,2022,"Matt LaFleur","Brian Daboll"
5,"Sun","10/9/2022","1:00PM","Tampa Bay Buccaneers","Atlanta Falcons",21,15,420,0,261,0,1,0,0,1,0,0,1,2022,"Todd Bowles","Arthur Smith"
5,"Sun","10/9/2022","1:00PM","Buffalo Bills","Pittsburgh Steelers",38,3,552,2,364,2,1,0,0,1,0,0,1,2022,"Sean McDermott","Mike Tomlin"
5,"Sun","10/9/2022","1:00PM","Minnesota Vikings","Chicago Bears",29,22,429,1,271,1,1,0,0,1,0,0,1,2022,"Kevin O'Connell","Matt Eberflus"
5,"Sun","10/9/2022","1:00PM","Los Angeles Chargers","Cleveland Browns",30,28,465,0,443,1,0,1,0,0,1,1,0,2022,"Kevin Stefanski","Brandon Staley"
5,"Sun","10/9/2022","1:00PM","New England Patriots","Detroit Lions",29,0,364,1,312,2,1,0,0,1,0,0,1,2022,"Bill Belichick","Dan Campbell"
5,"Sun","10/9/2022","1:00PM","Houston Texans","Jacksonville Jaguars",13,6,248,0,422,2,0,1,0,0,1,1,0,2022,"Doug Pederson","Lovie Smith"
5,"Sun","10/9/2022","1:00PM","New York Jets","Miami Dolphins",40,17,322,0,295,2,1,0,0,1,0,0,1,2022,"Robert Salah","Mike McDaniel"
5,"Sun","10/9/2022","1:00PM","New Orleans Saints","Seattle Seahawks",39,32,438,2,396,1,1,0,0,1,0,0,1,2022,"Dennis Allen","Pete Carroll"
5,"Sun","10/9/2022","1:00PM","Tennessee Titans","Washington Football Team",21,17,241,0,385,1,0,1,0,0,1,1,0,2022,"Ron Rivera","Mike Vrabel"
5,"Sun","10/9/2022","4:05PM","San Francisco 49ers","Carolina Panthers",37,15,397,1,308,1,0,1,0,0,1,1,0,2022,"Matt Rhule","Kyle Shanahan"
5,"Sun","10/9/2022","4:25PM","Philadelphia Eagles","Arizona Cardinals",20,17,357,0,363,1,0,1,0,0,1,1,0,2022,"Kliff Kingsbury","Nick Sirianni"
5,"Sun","10/9/2022","4:25PM","Dallas Cowboys","Los Angeles Rams",22,10,239,0,323,3,0,1,0,0,1,1,0,2022,"Sean McVay","Mike McCarthy"
5,"Sun","10/9/2022","8:20PM","Baltimore Ravens","Cincinnati Bengals",19,17,325,1,291,1,1,0,0,1,0,0,1,2022,"John Harbaugh","Zac Taylor"
5,"Mon","10/10/2022","8:15PM","Kansas City Chiefs","Las Vegas Raiders",30,29,368,0,378,0,1,0,0,1,0,0,1,2022,"Andy Reid","Josh McDaniels"
6,"Thu","10/13/2022","8:15PM","Washington Football Team","Chicago Bears",12,7,214,0,391,2,0,1,0,0,1,1,0,2022,"Matt Eberflus","Ron Rivera"
6,"Sun","10/16/2022","1:00PM","Atlanta Falcons","San Francisco 49ers",28,14,289,0,346,3,1,0,0,1,0,0,1,2022,"Arthur Smith","Kyle Shanahan"
6,"Sun","10/16/2022","1:00PM","Cincinnati Bengals","New Orleans Saints",30,26,348,1,399,0,0,1,0,0,1,1,0,2022,"Dennis Allen","Zac Taylor"
6,"Sun","10/16/2022","1:00PM","New England Patriots","Cleveland Browns",38,15,399,1,328,4,0,1,0,0,1,1,0,2022,"Kevin Stefanski","Bill Belichick"
6,"Sun","10/16/2022","1:00PM","Indianapolis Colts","Jacksonville Jaguars",34,27,434,0,379,1,1,0,0,1,0,0,1,2022,"Frank Reich","Doug Pederson"
6,"Sun","10/16/2022","1:00PM","New York Jets","Green Bay Packers",27,10,278,0,278,1,0,1,0,0,1,1,0,2022,"Matt LaFleur","Robert Salah"
6,"Sun","10/16/2022","1:00PM","Minnesota Vikings","Miami Dolphins",24,16,234,0,458,3,0,1,0,0,1,1,0,2022,"Mike McDaniel","Kevin O'Connell"
6,"Sun","10/16/2022","1:00PM","New York Giants","Baltimore Ravens",24,20,238,1,406,2,1,0,0,1,0,0,1,2022,"Brian Daboll","John Harbaugh"
6,"Sun","10/16/2022","1:00PM","Pittsburgh Steelers","Tampa Bay Buccaneers",20,18,270,0,304,0,1,0,0,1,0,0,1,2022,"Mike Tomlin","Todd Bowles"
6,"Sun","10/16/2022","4:05PM","Los Angeles Rams","Carolina Panthers",24,10,360,1,203,1,1,0,0,1,0,0,1,2022,"Sean McVay","Steve Wilks"
6,"Sun","10/16/2022","4:05PM","Seattle Seahawks","Arizona Cardinals",19,9,296,1,315,2,1,0,0,1,0,0,1,2022,"Pete Carroll","Kliff Kingsbury"
6,"Sun","10/16/2022","4:25PM","Buffalo Bills","Kansas City Chiefs",24,20,443,1,387,2,0,1,0,0,1,1,0,2022,"Andy Reid","Sean McDermott"
6,"Sun","10/16/2022","8:20PM","Philadelphia Eagles","Dallas Cowboys",26,17,268,0,315,3,1,0,0,1,0,0,1,2022,"Nick Sirianni","Mike McCarthy"
6,"Mon","10/17/2022","8:15PM","Los Angeles Chargers","Denver Broncos",19,16,297,1,258,1,1,0,0,1,0,0,1,2022,"Brandon Staley","Nathaniel Hackett"
7,"Thu","10/20/2022","8:15PM","Arizona Cardinals","New Orleans Saints",42,34,326,0,494,3,1,0,0,1,0,0,1,2022,"Kliff Kingsbury","Dennis Allen"
7,"Sun","10/23/2022","1:00PM","Cincinnati Bengals","Atlanta Falcons",35,17,537,0,214,0,1,0,0,1,0,0,1,2022,"Zac Taylor","Arthur Smith"
7,"Sun","10/23/2022","1:00PM","Carolina Panthers","Tampa Bay Buccaneers",21,3,343,0,322,0,1,0,0,1,0,0,1,2022,"Steve Wilks","Todd Bowles"
7,"Sun","10/23/2022","1:00PM","Baltimore Ravens","Cleveland Browns",23,20,254,1,336,2,1,0,0,1,0,0,1,2022,"John Harbaugh","Kevin Stefanski"
7,"Sun","10/23/2022","1:00PM","Tennessee Titans","Indianapolis Colts",19,10,254,1,292,3,1,0,0,1,0,0,1,2022,"Mike Vrabel","Frank Reich"
7,"Sun","10/23/2022","1:00PM","Dallas Cowboys","Detroit Lions",24,6,330,1,312,5,1,0,0,1,0,0,1,2022,"Mike McCarthy","Dan Campbell"
7,"Sun","10/23/2022","1:00PM","Washington Football Team","Green Bay Packers",23,21,364,1,232,1,1,0,0,1,0,0,1,2022,"Ron Rivera","Matt LaFleur"
7,"Sun","10/23/2022","1:00PM","New York Giants","Jacksonville Jaguars",23,17,436,0,452,1,0,1,0,0,1,1,0,2022,"Doug Pederson","Brian Daboll"
7,"Sun","10/23/2022","4:05PM","Las Vegas Raiders","Houston Texans",38,20,400,0,404,1,1,0,0,1,0,0,1,2022,"Josh McDaniels","Lovie Smith"
7,"Sun","10/23/2022","4:05PM","New York Jets","Denver Broncos",16,9,260,0,324,1,0,1,0,0,1,1,0,2022,"Nathaniel Hackett","Robert Salah"
7,"Sun","10/23/2022","4:25PM","Kansas City Chiefs","San Francisco 49ers",44,23,529,2,444,3,0,1,0,0,1,1,0,2022,"Kyle Shanahan","Andy Reid"
7,"Sun","10/23/2022","4:25PM","Seattle Seahawks","Los Angeles Chargers",37,23,404,2,329,2,0,1,0,0,1,1,0,2022,"Brandon Staley","Pete Carroll"
7,"Sun","10/23/2022","8:20PM","Miami Dolphins","Pittsburgh Steelers",16,10,372,0,341,3,1,0,0,1,0,0,1,2022,"Mike McDaniel","Mike Tomlin"
7,"Mon","10/24/2022","8:15PM","Chicago Bears","New England Patriots",33,14,390,1,260,4,0,1,0,0,1,1,0,2022,"Bill Belichick","Matt Eberflus"
8,"Thu","10/27/2022","8:15PM","Baltimore Ravens","Tampa Bay Buccaneers",27,22,453,0,349,1,0,1,0,0,1,1,0,2022,"Todd Bowles","John Harbaugh"
8,"Sun","10/30/2022","9:30AM","Denver Broncos","Jacksonville Jaguars",21,17,331,1,305,2,0,1,0,0,1,1,0,2022,"Doug Pederson","Nathaniel Hackett"
8,"Sun","10/30/2022","1:00PM","Miami Dolphins","Detroit Lions",31,27,476,1,393,0,0,1,0,0,1,1,0,2022,"Dan Campbell","Mike McDaniel"
8,"Sun","10/30/2022","1:00PM","Philadelphia Eagles","Pittsburgh Steelers",35,13,401,0,302,2,1,0,0,1,0,0,1,2022,"Nick Sirianni","Mike Tomlin"
8,"Sun","10/30/2022","1:00PM","Atlanta Falcons","Carolina Panthers",37,34,406,2,478,1,1,0,0,1,0,0,1,2022,"Arthur Smith","Steve Wilks"
8,"Sun","10/30/2022","1:00PM","Dallas Cowboys","Chicago Bears",49,29,442,1,371,1,1,0,0,1,0,0,1,2022,"Mike McCarthy","Matt Eberflus"
8,"Sun","10/30/2022","1:00PM","Minnesota Vikings","Arizona Cardinals",34,26,381,1,375,3,1,0,0,1,0,0,1,2022,"Kevin O'Connell","Kliff Kingsbury"
8,"Sun","10/30/2022","1:00PM","New Orleans Saints","Las Vegas Raiders",24,0,367,0,183,1,1,0,0,1,0,0,1,2022,"Dennis Allen","Josh McDaniels"
8,"Sun","10/30/2022","1:00PM","New England Patriots","New York Jets",22,17,288,1,387,3,0,1,0,0,1,1,0,2022,"Robert Salah","Bill Belichick"
8,"Sun","10/30/2022","4:05PM","Tennessee Titans","Houston Texans",17,10,354,2,161,1,0,1,0,0,1,1,0,2022,"Lovie Smith","Mike Vrabel"
8,"Sun","10/30/2022","4:25PM","San Francisco 49ers","Los Angeles Rams",31,14,368,0,223,0,0,1,0,0,1,1,0,2022,"Sean McVay","Kyle Shanahan"
8,"Sun","10/30/2022","4:25PM","Washington Football Team","Indianapolis Colts",17,16,362,1,324,2,0,1,0,0,1,1,0,2022,"Frank Reich","Ron Rivera"
8,"Sun","10/30/2022","4:25PM","Seattle Seahawks","New York Giants",27,13,277,1,225,2,1,0,0,1,0,0,1,2022,"Pete Carroll","Brian Daboll"
8,"Sun","10/30/2022","8:20PM","Buffalo Bills","Green Bay Packers",27,17,369,2,398,1,1,0,0,1,0,0,1,2022,"Sean McDermott","Matt LaFleur"
8,"Mon","10/31/2022","8:15PM","Cleveland Browns","Cincinnati Bengals",32,13,440,2,229,2,1,0,0,1,0,0,1,2022,"Kevin Stefanski","Zac Taylor"
9,"Thu","11/3/2022","8:15PM","Philadelphia Eagles","Houston Texans",29,17,360,1,303,2,0,1,0,0,1,1,0,2022,"Lovie Smith","Nick Sirianni"
9,"Sun","11/6/2022","1:00PM","New York Jets","Buffalo Bills",20,17,310,1,317,2,1,0,0,1,0,0,1,2022,"Robert Salah","Sean McDermott"
9,"Sun","11/6/2022","1:00PM","Detroit Lions","Green Bay Packers",15,9,254,1,389,3,1,0,0,1,0,0,1,2022,"Dan Campbell","Matt LaFleur"
9,"Sun","11/6/2022","1:00PM","Minnesota Vikings","Washington Football Team",20,17,301,1,263,1,0,1,0,0,1,1,0,2022,"Ron Rivera","Kevin O'Connell"
9,"Sun","11/6/2022","1:00PM","Los Angeles Chargers","Atlanta Falcons",20,17,336,2,315,2,0,1,0,0,1,1,0,2022,"Arthur Smith","Brandon Staley"
9,"Sun","11/6/2022","1:00PM","Cincinnati Bengals","Carolina Panthers",42,21,464,0,228,3,1,0,0,1,0,0,1,2022,"Zac Taylor","Steve Wilks"
9,"Sun","11/6/2022","1:00PM","Miami Dolphins","Chicago Bears",35,32,379,0,368,0,0,1,0,0,1,1,0,2022,"Matt Eberflus","Mike McDaniel"
9,"Sun","11/6/2022","1:00PM","New England Patriots","Indianapolis Colts",26,3,203,1,121,1,1,0,0,1,0,0,1,2022,"Bill Belichick","Frank Reich"
9,"Sun","11/6/2022","1:00PM","Jacksonville Jaguars","Las Vegas Raiders",27,20,403,1,321,1,1,0,0,1,0,0,1,2022,"Doug Pederson","Josh McDaniels"
9,"Sun","11/6/2022","4:05PM","Seattle Seahawks","Arizona Cardinals",31,21,421,1,262,1,0,1,0,0,1,1,0,2022,"Kliff Kingsbury","Pete Carroll"
9,"Sun","11/6/2022","4:25PM","Tampa Bay Buccaneers","Los Angeles Rams",16,13,323,0,206,0,1,0,0,1,0,0,1,2022,"Todd Bowles","Sean McVay"
9,"Sun","11/6/2022","8:20PM","Kansas City Chiefs","Tennessee Titans",20,17,499,1,229,0,1,0,0,1,0,0,1,2022,"Andy Reid","Mike Vrabel"
